,source,target,finished,human_path_length,shortest_path_length,path_deviation,playtime,type,failure_article,difficulty_rating,number_backclicks,hashedIpAddress,timestamp,category,gender,nr_link_in,in_degree_rep,success_rate,log_playtime
3395,Taipei,Husein_Grada%C5%A1%C4%8Devi%C4%87,True,6,3,3,283,,,,0,1eac4e8c0f6ade9f,1348852550,Military_People,male,2,1,1.0,5.645446897643238
3955,Indus_River,Indira_Gandhi,True,4,3,1,73,,,3.0,0,331d7b0e525eb12c,1349580518,Political_People,female,12,1,1.0,4.290459441148391
6896,Comoros,James_Clerk_Maxwell,True,9,3,6,228,,,3.0,1,5ed4489662b6c373,1249167352,Astronomers_and_physicists,male,27,2,,5.429345628954441
3183,Radio_telescope,Florence_Nightingale,True,6,3,3,142,,,3.0,0,421a940b0205b86f,1368575904,Human_Scientists,female,7,1,0.3333333333333333,4.955827057601261
1539,Antelope,H.D.,False,9,3,6,216,restart,<,,1,6f764edf18c789b8,1384761357,Writers_and_critics,female,6,1,0.3333333333333333,5.375278407684165
5416,Jesus,Barbara_McClintock,True,5,3,2,205,,,,0,5694bcb53b92f5a9,1369541883,Human_Scientists,female,6,1,0.6,5.3230099791384085
7414,Cactus,Anne_of_Great_Britain,True,10,3,7,156,,,2.0,0,4d2bae2f5b977bca,1248816197,Monarchs_of_Great_Britain,female,29,2,1.0,5.049856007249537
2764,Pythagorean_theorem,Jimmy_Carter,True,4,2,2,54,,,1.0,0,6b097ead7b3704f5,1251264067,USA_Presidents,male,36,2,,3.9889840465642745
7135,Poetry_of_the_United_States,Marco_Polo,False,4,3,1,1856,timeout,China,,0,68a08e9205b9beeb,1349711051,Geographers_and_explorers,male,21,1,0.0,7.526178913346146
6716,Philippines,Margaret_Thatcher,False,14,3,11,486,restart,Robinson_Crusoe,,3,7afdcb954e322b10,1366062885,Political_People,female,38,2,0.875,6.186208623900494
6263,Kolkata,Kylie_Minogue,False,8,3,5,304,restart,Radio,,0,5ffd3f3935a8d0aa,1349143357,Performers_and_composers,female,6,1,0.18181818181818182,5.717027701406222
6193,C%C3%A6dmon,Ernest_Rutherford,False,3,3,0,114,restart,United_Kingdom,,0,5bed71584247c98c,1299962717,Engineers_and_inventors,male,14,1,0.0,4.736198448394496
3556,DNA_repair,Condoleezza_Rice,True,7,3,4,257,,,,0,71810d1159eefef2,1250407679,Political_People,female,15,1,1.0,5.54907608489522
6709,Darfur_conflict,Margaret_Thatcher,True,7,2,5,98,,,4.0,0,482972df0e234ce2,1260265943,Political_People,female,38,2,0.875,4.584967478670572
2860,Johnston_Atoll,Aleksandr_Pushkin,True,5,3,2,103,,,3.0,0,0a061ad76c567657,1249668044,Writers_and_critics,male,10,1,,4.634728988229636
3195,Screw,Florence_Nightingale,False,7,3,4,283,restart,Roman_Catholic_Church,,0,0e2b8a1d0dc764b7,1375456045,Human_Scientists,female,7,1,0.3333333333333333,5.645446897643238
3820,Cotopaxi,Alexander_the_Great,True,5,3,2,86,,,3.0,0,54c98eb64507584a,1249416209,Military_People,male,78,4,1.0,4.454347296253507
2495,Christianity,Natalie_Portman,False,10,3,7,153,restart,<,,4,5b58a1206342037e,1335892252,Actors_models_and_celebrities,female,5,1,0.6153846153846154,5.030437921392435
7201,Jamaica,Britney_Spears,False,10,4,6,390,restart,Culture,,1,4c6c64387e39f302,1299884696,Actors_models_and_celebrities,female,8,1,0.06451612903225806,5.966146739123692
5420,Ramesses_II,Barbara_McClintock,True,6,3,3,145,,,,0,473d6ac602c2b198,1314737721,Human_Scientists,female,6,1,0.6,4.976733742420574
3725,Manchester,Henry_V_of_England,True,5,3,2,160,,,3.0,0,0c013a70550e6011,1257344883,Monarchs_of_Great_Britain,male,20,1,,5.075173815233827
2241,Haiti,Mary_I_of_England,True,13,3,10,165,,,,0,7c299d90253607ca,1348558231,Monarchs_of_Great_Britain,female,24,2,1.0,5.10594547390058
7454,Windows_2000,Bette_Davis,True,10,4,6,670,,,4.0,0,538533bf5bd35049,1324525766,Actors_models_and_celebrities,female,7,1,0.4,6.507277712385012
3193,Planetary_habitability,Florence_Nightingale,False,11,3,8,236,restart,Genetics,,0,2aa6f0f76b9235b3,1371788774,Human_Scientists,female,7,1,0.3333333333333333,5.4638318050256105
4517,J%C3%B3zef_Pi%C5%82sudski,Vincent_van_Gogh,True,5,3,2,220,,,,0,4a7df23d69af668a,1348673911,Artists,male,18,1,1.0,5.393627546352362
6269,Mineral,Kylie_Minogue,False,7,3,4,206,restart,Trumpet,,0,28f3ee1209ef64ec,1357331803,Performers_and_composers,female,6,1,0.18181818181818182,5.327876168789581
3197,Force,William_Tecumseh_Sherman,True,7,4,3,117,,,2.0,0,50db9fe04245d7da,1337491116,Military_People,male,6,1,,4.762173934797756
3561,The_Mismeasure_of_Man,Condoleezza_Rice,True,6,3,3,166,,,2.0,0,1807a6ec39fc21c4,1248668682,Political_People,female,15,1,1.0,5.111987788356544
6255,Nitrification,Kylie_Minogue,True,5,3,2,166,,,2.0,0,6a4cd4070edfa3b9,1361313040,Performers_and_composers,female,6,1,0.18181818181818182,5.111987788356544
6705,Philippines,Margaret_Thatcher,True,7,3,4,379,,,2.0,0,0d57c8c57d75e2f5,1279762369,Political_People,female,38,2,0.875,5.937536205082426
7187,Du_Fu,Britney_Spears,True,6,3,3,124,,,3.0,0,0d57c8c57d75e2f5,1280631392,Actors_models_and_celebrities,female,8,1,0.06451612903225806,4.820281565605037
7686,Pope_Pius_XII,Hilda_of_Whitby,False,9,4,5,946,restart,Henry_VIII_of_England,,0,55de59f437fdf78c,1353774269,Religious_figures_and_leaders,female,2,1,,6.852242569051878
6355,Silicon,Marie_Curie,False,11,3,8,247,restart,Electron,,1,3b189bda54563bd2,1297712209,Chemists,female,10,1,0.45454545454545453,5.5093883366279774
3867,South_Africa,George_VI_of_the_United_Kingdom,False,3,3,0,1834,timeout,United_Kingdom,,0,6cefb42221c6a405,1304979075,Monarchs_of_Great_Britain,male,23,2,,7.51425465281641
5472,Odyssey,Thomas_More,True,6,3,3,145,,,,0,0d57c8c57d75e2f5,1285168527,Religious_figures_and_leaders,male,16,1,1.0,4.976733742420574
5405,Hadrian%27s_Wall,Jocelin,True,4,3,1,78,,,2.0,0,6ff2a0c721d03528,1330115183,Religious_figures_and_leaders,male,1,1,,4.356708826689592
4858,Nintendo_Entertainment_System,Christina_Aguilera,False,5,3,2,34,restart,<,,2,457d35c368464688,1374840036,Performers_and_composers,female,5,1,0.3333333333333333,3.5263605246161616
6349,Zebra_shark,Marie_Curie,True,5,3,2,107,,,2.0,0,0d57c8c57d75e2f5,1293494362,Chemists,female,10,1,0.45454545454545453,4.672828834461906
1542,Cancer,J._M._W._Turner,True,24,3,21,610,,,4.0,9,53c51e5562579f3a,1350185450,Artists,male,12,1,0.5,6.413458957167357
1077,Ununoctium,Adolf_Hitler,True,4,3,1,35,,,1.0,0,6e51c03433947dc3,1365289865,Political_People,male,109,5,1.0,3.5553480614894135
7223,Vinaya,Britney_Spears,False,6,4,2,1922,timeout,American_popular_music,,0,74d58ea9376484ee,1327284655,Actors_models_and_celebrities,female,8,1,0.06451612903225806,7.561121589530238
6927,Fair_Isle,Nicolaus_Copernicus,True,8,3,5,194,,,4.0,0,6931663e350aba1d,1249949439,Astronomers_and_physicists,male,21,1,1.0,5.267858159063328
6096,Scotland,William_and_Mary,False,4,1,3,1875,timeout,U.S._state,,0,1bdc9a184148f72f,1365987194,Monarchs_of_Great_Britain,female,8,1,0.3333333333333333,7.536363938404511
6262,Francis_Drake,Kylie_Minogue,False,7,3,4,428,restart,AIDS,,0,1eac4e8c0f6ade9f,1348852042,Performers_and_composers,female,6,1,0.18181818181818182,6.059123195581797
5922,Nobelium,Leon_Trotsky,True,3,2,1,13,,,1.0,0,6d136e371e42474f,1227119330,Political_People,male,17,1,1.0,2.5649493574615367
3723,Banana,Keira_Knightley,False,8,4,4,1961,timeout,Film,,0,68eb71a9483dc9bc,1348382111,Actors_models_and_celebrities,female,3,1,0.5714285714285714,7.581209826196346
5422,King_Kong_%281933_film%29,Barbara_McClintock,False,15,4,11,537,restart,Taiwan,,1,46b319f3177d68f5,1303955230,Human_Scientists,female,6,1,0.6,6.285998094508865
0,14th_century,John_F._Kennedy,True,7,3,4,175,,,3.0,0,015245d773376aab,1366730828,USA_Presidents,male,60,3,1.0,5.1647859739235145
30,Space_Race,Elizabeth_I_of_England,True,5,3,2,185,,,2.0,0,0ded1e040a8df44d,1248278427,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,5.220355825078324
7061,Borage,Elagabalus,True,5,3,2,72,,,3.0,0,0e64fafd3b7c3fcd,1232599605,Historical_figures,male,2,1,,4.276666119016055
6266,Chemistry,Kylie_Minogue,False,8,3,5,1923,timeout,English_language,,0,3a41db8007bb1d34,1352760682,Performers_and_composers,female,6,1,0.18181818181818182,7.56164174558878
1840,Palazzo_Pitti,Benito_Mussolini,True,3,2,1,26,,,,0,5716e6f63d5f29f7,1238783225,Political_People,male,22,1,,3.258096538021482
6247,Conflict,Homer,True,4,3,1,53,,,,0,06ebc02e7e49b28b,1304042607,Writers_and_critics,male,56,3,0.6666666666666666,3.970291913552122
6098,Tanzania,William_and_Mary,False,8,3,5,1040,restart,<,,2,6e49682d7d685066,1366814550,Monarchs_of_Great_Britain,female,8,1,0.3333333333333333,6.946975992135418
37,Kubla_Khan,Elizabeth_I_of_England,True,8,3,5,154,,,3.0,1,42d0c94b7c6e3fbe,1360853402,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,5.0369526024136295
7228,1896_Summer_Olympics,Britney_Spears,False,8,3,5,120,restart,Music_of_the_United_States,,1,7af5c18429a2d9df,1348606682,Actors_models_and_celebrities,female,8,1,0.06451612903225806,4.787491742782046
4223,Barbary_Lion,Stanley_Baldwin,True,12,4,8,144,,,1.0,3,2ddd27da77661289,1249407336,Political_People,male,9,1,1.0,4.969813299576001
3342,Toluene,Diane_Keaton,False,5,5,0,116,restart,Opera,,0,3ab5f459113fce69,1359088271,Actors_models_and_celebrities,female,2,1,0.15384615384615385,4.7535901911063645
7617,Long_pepper,Margaret_Sanger,False,6,4,2,2010,timeout,Propaganda,,0,04eadb922bb01a8c,1303661004,Political_People,female,2,1,,7.605890001053122
7221,ZX_Spectrum,Britney_Spears,False,8,4,4,156,restart,Art,,1,2dc9699714a3013d,1323370001,Actors_models_and_celebrities,female,8,1,0.06451612903225806,5.049856007249537
2605,Vasco_da_Gama,Roald_Amundsen,True,11,4,7,330,,,3.0,3,205e73f915252015,1249683885,Geographers_and_explorers,male,1,1,0.5,5.799092654460526
7088,Boundary_Waters_Canoe_Area_Wilderness,J._K._Rowling,True,6,3,3,182,,,1.0,1,4233bc813ab2ea35,1249912786,Writers_and_critics,female,5,1,0.7777777777777778,5.204006687076795
1779,Lerwick,Harry_S._Truman,True,4,3,1,67,,,3.0,0,3ece308a40a7d699,1251312757,USA_Presidents,male,35,2,1.0,4.204692619390966
3932,Super_Mario_Bros.,Hatshepsut,True,5,4,1,224,,,,0,66ab67f67b567f06,1354570851,Historical_figures,female,4,1,0.7142857142857143,5.4116460518550396
95,Mini,William_McKinley,True,6,4,2,81,,,1.0,0,35d0e87c297ab1ec,1260764690,USA_Presidents,male,15,1,,4.394449154672439
912,Google,Adolf_Hitler,True,3,2,1,31,,,2.0,0,78d992cb4f6ded58,1348651638,Political_People,male,109,5,1.0,3.4339872044851463
6207,Effect_of_Hurricane_Katrina_on_New_Orleans,Isaac,True,4,3,1,64,,,,0,51c9c76075707618,1345981774,Religious_figures_and_leaders,male,10,1,1.0,4.1588830833596715
3343,Pikachu,Diane_Keaton,False,7,5,2,1910,timeout,Tony_Blair,,0,548ea5283d5c1820,1363744548,Actors_models_and_celebrities,female,2,1,0.15384615384615385,7.554858521040676
6621,South_Ossetia,Max_Weber,True,4,3,1,174,,,3.0,0,3ce997a0184975d9,1248672248,Human_Scientists,male,21,1,,5.159055299214529
7013,Tamarind,Boudica,False,4,4,0,144,restart,Holy_Roman_Empire,,0,61a48f1b655a3167,1305493403,Historical_figures,female,5,1,0.375,4.969813299576001
6261,Ammosaurus,Kylie_Minogue,False,7,3,4,114,restart,Music,,1,264a3e3a30e274fe,1348783325,Performers_and_composers,female,6,1,0.18181818181818182,4.736198448394496
2800,United_States_Constitution,William_Shakespeare,True,6,2,4,99,,,,0,62b7b00c26192714,1311404387,Writers_and_critics,male,144,7,,4.59511985013459
1513,Sheffield,James_Monroe,True,4,3,1,64,,,2.0,0,4b3d0bf213bf9148,1305509149,USA_Presidents,male,12,1,1.0,4.1588830833596715
4950,Buddhism,Rosa_Parks,True,10,4,6,208,,,3.0,1,649b437c2636c1ca,1351550193,Historical_figures,female,3,1,0.6,5.337538079701318
7240,Jordan_River,Miranda_Otto,True,16,4,12,589,,,3.0,0,6361594902bd037a,1263938325,Actors_models_and_celebrities,female,1,1,1.0,6.3784261836515865
7244,William_Pitt_the_Younger,Miranda_Otto,True,7,4,3,129,,,,0,0d57c8c57d75e2f5,1283355183,Actors_models_and_celebrities,female,1,1,1.0,4.859812404361672
3444,Lovage,Thomas_Edison,False,10,4,6,1980,timeout,Alexander_Hamilton,,0,20aa423e14cbf5d6,1356810690,Engineers_and_inventors,male,18,1,,7.590852123688581
7212,Great_Pyramid_of_Giza,Britney_Spears,False,9,4,5,253,restart,American_popular_music,,0,6e3a46935d966837,1312692242,Actors_models_and_celebrities,female,8,1,0.06451612903225806,5.53338948872752
7009,IPod,Boudica,False,10,3,7,232,restart,Italy,,0,62719c4028cc96ae,1298726943,Historical_figures,female,5,1,0.375,5.44673737166631
3339,Vladimir_Lenin,Diane_Keaton,True,6,4,2,261,,,3.0,0,22ebf2af61842e5b,1368521208,Actors_models_and_celebrities,female,2,1,0.15384615384615385,5.564520407322694
2956,Applied_mathematics,Anne_Frank,True,6,3,3,95,,,,0,3bf1fd1d1aea1a68,1304266699,Writers_and_critics,female,6,1,1.0,4.553876891600541
7356,Libertarianism,Edward_the_Confessor,True,5,3,2,99,,,2.0,0,1f4616b9164483c7,1248698861,Monarchs_of_Great_Britain,male,25,2,1.0,4.59511985013459
7202,Yellowstone_National_Park,Britney_Spears,False,5,4,1,1963,timeout,Hip_hop_music,,0,304bcb4e1fa6c8a0,1300219364,Actors_models_and_celebrities,female,8,1,0.06451612903225806,7.5822291942764615
3082,Universe,Charlemagne,True,6,3,3,90,,,,0,4f98ec345a5adbf3,1339769017,Historical_figures,male,57,3,,4.499809670330265
7712,Silver,Catherine_II_of_Russia,False,9,3,6,187,restart,Crimean_War,,0,40b9690017afe191,1346170651,Historical_figures,female,9,1,0.0,5.231108616854587
5411,Djibouti,Robert_Boyle,True,5,3,2,339,,,3.0,0,67c0010662f301be,1383598925,Chemists,male,19,1,,5.82600010738045
3715,Love,Keira_Knightley,True,5,4,1,30,,,3.0,0,27bb85bf43c94394,1237445366,Actors_models_and_celebrities,female,3,1,0.5714285714285714,3.4011973816621555
2698,San_Francisco%2C_California,Andrew_Carnegie,False,3,3,0,129,restart,New_York_City,,0,5e1646e833469ddd,1320111212,Engineers_and_inventors,male,12,1,,4.859812404361672
23,14th_century,Elizabeth_I_of_England,True,16,2,14,340,,,4.0,1,565d45cd17793fc6,1258502232,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,5.8289456176102075
3953,Cape_Town,Indira_Gandhi,True,3,2,1,24,,,,0,2b4f0e3a02e153e1,1254091996,Political_People,female,12,1,1.0,3.1780538303479458
7190,Canada,Britney_Spears,False,4,4,0,92,restart,American_popular_music,,0,118185ff5f82c299,1298688579,Actors_models_and_celebrities,female,8,1,0.06451612903225806,4.5217885770490405
6357,Lettuce,Marie_Curie,False,5,3,2,97,restart,Frederick_Douglass,,0,4cde1bdb559d373f,1298783984,Chemists,female,10,1,0.45454545454545453,4.574710978503383
5788,Morphine,Kofi_Annan,True,4,3,1,51,,,,0,17ce31823687ee1a,1234570662,Political_People,male,21,1,,3.9318256327243257
3182,Apollo_11,Florence_Nightingale,True,6,3,3,152,,,2.0,0,424a65e078091c25,1378018105,Human_Scientists,female,7,1,0.3333333333333333,5.0238805208462765
2496,Christianity,Natalie_Portman,False,4,3,1,2009,timeout,Jew,,0,2e9757620b54a87b,1344645723,Actors_models_and_celebrities,female,5,1,0.6153846153846154,7.605392364814935
7008,Bottlenose_Dolphin,Boudica,False,15,3,12,234,restart,Roman_Empire,,0,401ac01026554e0c,1298657413,Historical_figures,female,5,1,0.375,5.455321115357702
2493,Christianity,Natalie_Portman,False,4,3,1,1859,timeout,Judaism,,0,773a9e615ce69050,1302824901,Actors_models_and_celebrities,female,5,1,0.6153846153846154,7.527793987721444
7446,Stegosaurus,C._S._Lewis,True,5,3,2,212,,,2.0,0,0d57c8c57d75e2f5,1279774121,Writers_and_critics,male,9,1,,5.356586274672012
25,14th_century,Elizabeth_I_of_England,True,6,2,4,186,,,,0,067ebbe12b292e09,1347194180,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,5.225746673713202
5746,Stratford-upon-Avon,Mary_I_of_Scotland,True,7,3,4,55,,,,0,4a70133e478dfc89,1336242706,Monarchs_of_Great_Britain,female,16,1,0.8333333333333334,4.007333185232471
2614,Wessex,Roald_Amundsen,False,5,4,1,764,restart,<,,2,3679500a6d65b8f4,1354600926,Geographers_and_explorers,male,1,1,0.5,6.638567789166521
7018,Mahjong,Marcel_Lefebvre,True,20,4,16,698,,,5.0,6,0d57c8c57d75e2f5,1294990661,Religious_figures_and_leaders,female,2,1,1.0,6.548219102762372
6356,Data_Encryption_Standard,Marie_Curie,False,8,3,5,132,restart,Uranium,,0,5ff00fef3ee1a186,1298672307,Chemists,female,10,1,0.45454545454545453,4.882801922586371
3560,Nintendo,Condoleezza_Rice,True,4,3,1,73,,,2.0,0,68c9826f016b0a60,1331574552,Political_People,female,15,1,1.0,4.290459441148391
6473,String_theory,Mary_II_of_England,True,6,3,3,154,,,2.0,0,18711b75742fa30a,1297645511,Monarchs_of_Great_Britain,female,22,1,1.0,5.0369526024136295
4236,Lightning_rod,Mark_Twain,False,4,2,2,83,restart,<,,1,1fbc4b5f2a8e5208,1334889550,Writers_and_critics,male,33,2,,4.418840607796598
5387,Anschluss,Max_Planck,True,10,2,8,129,,,3.0,2,0d57c8c57d75e2f5,1282512284,Astronomers_and_physicists,male,15,1,,4.859812404361672
1511,Able_Archer_83,James_Monroe,True,5,2,3,47,,,2.0,0,0e5d1f935c0dc442,1347240529,USA_Presidents,male,12,1,1.0,3.8501476017100584
5109,Cotopaxi,Victoria_of_the_United_Kingdom,True,6,3,3,418,,,,0,7c87e79c251a272f,1265245054,Historical_figures,female,77,4,1.0,6.035481432524756
6296,Black-winged_Stilt,Bill_Gates,True,8,3,5,169,,,,0,7dab53a46711bc85,1382714967,Computing_People,male,15,1,1.0,5.1298987149230735
6980,Afghanistan,Henry_H._Rogers,False,18,4,14,563,restart,George_W._Bush,,0,7f45d7567b95efaf,1298755201,Historical_figures,male,6,1,,6.333279628139691
3546,Roentgenium,Condoleezza_Rice,True,7,3,4,223,,,3.0,0,47f60ced793e736f,1348465525,Political_People,female,15,1,1.0,5.407171771460119
2497,Christianity,Natalie_Portman,False,4,3,1,103,restart,Odyssey,,0,0b8533c56d63b0af,1345076296,Actors_models_and_celebrities,female,5,1,0.6153846153846154,4.634728988229636
3555,Western_Sahara,Condoleezza_Rice,True,4,2,2,79,,,2.0,0,22a483bc14fe205a,1248662299,Political_People,female,15,1,1.0,4.3694478524670215
7340,Libertarianism,Joan_of_Arc,True,17,4,13,565,,,2.0,3,0fcebfcd5dc663d5,1321948140,Military_People,female,7,1,0.5,6.336825731146441
7089,Harry_Potter,J._K._Rowling,True,2,1,1,4,,,1.0,0,108a5f7b0a2f72ad,1348707598,Writers_and_critics,female,5,1,0.7777777777777778,1.3862943611198906
1689,Arsenic,Richard_Nixon,True,5,3,2,64,,,,0,4c3b17ab7125a4bc,1352877533,USA_Presidents,male,49,3,,4.1588830833596715
119,South_Africa,Martina_Navratilova,True,4,3,1,86,,,2.0,0,26f5ea3e58e01350,1261407117,Sports_and_games_people,female,4,1,1.0,4.454347296253507
6091,Barn_Owl,William_and_Mary,True,9,3,6,203,,,,0,64703dab79249086,1378360356,Monarchs_of_Great_Britain,female,8,1,0.3333333333333333,5.313205979041787
7720,Saltasaurus,Damon_Hill,False,7,3,4,1819,timeout,Cuba,,1,1a6e68ec52f90902,1359609696,Sports_and_games_people,male,5,1,,7.506042178518122
3408,Arnold_Schwarzenegger,Elizabeth_II_of_the_United_Kingdom,True,3,2,1,90,,,,0,6dfa2e10429b019c,1249855676,Political_People,female,131,6,0.8888888888888888,4.499809670330265
3950,North_America,Indira_Gandhi,True,4,3,1,108,,,,0,3cc040a517f75935,1258425160,Political_People,female,12,1,1.0,4.68213122712422
4465,Telescope,Jane_Austen,True,5,3,2,83,,,,0,77fb4ba00b2cd513,1268553332,Writers_and_critics,female,17,1,1.0,4.418840607796598
1536,Krypton,H.D.,False,8,4,4,199,restart,Photography,,0,17f245345068762c,1336654410,Writers_and_critics,female,6,1,0.3333333333333333,5.293304824724492
2314,Vanilla,Michael_Jordan,True,6,3,3,112,,,,0,00216ef93a2a60bb,1372047249,Sports_and_games_people,male,6,1,1.0,4.718498871295094
7010,Dominican_Republic,Boudica,False,3,3,0,52,restart,Iceland,,0,5c26fb857d1bd2f0,1298785842,Historical_figures,female,5,1,0.375,3.9512437185814275
7714,Anne_Frank,Catherine_II_of_Russia,False,10,3,7,279,restart,Vladimir_Lenin,,0,5399e2dd1247303c,1353916427,Historical_figures,female,9,1,0.0,5.631211781821365
2954,Human_rights,Anne_Frank,True,5,2,3,94,,,,0,5faa6cea3e23e965,1260837993,Writers_and_critics,female,6,1,1.0,4.543294782270004
5225,Malaria,Walt_Disney,True,5,3,2,132,,,3.0,0,0d57c8c57d75e2f5,1283489072,Producers_directors_and_media_figures,male,15,1,0.5,4.882801922586371
4693,Spacecraft_propulsion,Helen,True,8,4,4,210,,,3.0,1,514b178d530ef2a0,1379280042,Historical_figures,female,7,1,1.0,5.3471075307174685
7460,Arctic,Bette_Davis,False,4,3,1,209,restart,<,,1,56e8314208cb832d,1345231860,Actors_models_and_celebrities,female,7,1,0.4,5.342334251964811
6359,Dubai,Marie_Curie,False,6,3,3,341,restart,Edward_Jenner,,0,26f76e394525328e,1359411910,Chemists,female,10,1,0.45454545454545453,5.831882477283517
7422,Music_of_New_Zealand,Anne_of_Great_Britain,True,6,3,3,130,,,3.0,0,3c9baa705f730ade,1344828885,Monarchs_of_Great_Britain,female,29,2,1.0,4.867534450455582
6945,Sickle-cell_disease,Thomas_Becket,True,6,4,2,311,,,,0,355453b13d61e3d7,1388186754,Religious_figures_and_leaders,male,14,1,1.0,5.739792912179234
408,Domestic_goat,Jesus,True,3,1,2,25,,,1.0,0,3be1627344142187,1321051049,Religious_figures_and_leaders,male,116,6,0.9166666666666666,3.2188758248682006
7671,Pakistan,Kevin_Spacey,False,7,4,3,93,restart,London,,0,25ee3b6730d6c1b7,1384449344,Actors_models_and_celebrities,male,1,1,,4.532599493153256
5898,Great_Red_Spot,Reza_Shah,True,5,4,1,129,,,3.0,0,26f76e394525328e,1362192617,Military_People,male,2,1,,4.859812404361672
4473,Telescope,Qin_Shi_Huang,True,6,3,3,99,,,3.0,0,288281ad4fa47374,1250473661,Historical_figures,male,6,1,,4.59511985013459
3550,Johann_Sebastian_Bach,Condoleezza_Rice,True,6,3,3,103,,,,0,6271b9476121648e,1253679632,Political_People,female,15,1,1.0,4.634728988229636
24,14th_century,Elizabeth_I_of_England,True,4,2,2,43,,,,0,42941e9c2e2391e3,1339792936,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,3.7612001156935624
7311,Paul_of_Tarsus,Bj%C3%B6rn_Borg,True,5,3,2,270,,,,0,54f1b46540f98e22,1345016623,Sports_and_games_people,male,7,1,,5.598421958998375
7344,Roman_villa,Joan_of_Arc,True,7,3,4,281,,,3.0,0,732cc1887459a9fb,1352146713,Military_People,female,7,1,0.5,5.638354669333745
5053,Fourteenth_Amendment_to_the_United_States_Constitution,Billie_Holiday,True,7,3,4,186,,,3.0,0,2e1c7e9a08fd1b0d,1251629622,Performers_and_composers,female,9,1,0.8,5.225746673713202
5393,Yellow_fever,Pericles,True,4,3,1,76,,,1.0,0,1c1e00511b717ca3,1248652649,Military_People,male,12,1,,4.330733340286331
7546,Anglican_Communion,Hannibal_Barca,False,36,3,33,4535,restart,Julius_Caesar,,16,68c9826f016b0a60,1331232912,Historical_figures,male,4,1,0.0,8.419580362549237
4960,Goose,Rosa_Parks,False,9,4,5,223,restart,Ku_Klux_Klan,,2,71c7afa64f9e322a,1386689855,Historical_figures,female,3,1,0.6,5.407171771460119
38,Geneva,Elizabeth_I_of_England,True,6,3,3,133,,,,0,585e40aa329eb0d5,1260232371,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,4.890349128221754
6123,DNA_repair,Tupac_Shakur,True,10,4,6,259,,,4.0,0,0d57c8c57d75e2f5,1278799367,Performers_and_composers,male,4,1,1.0,5.556828061699537
31,Space_Race,Elizabeth_I_of_England,True,5,3,2,137,,,2.0,0,2a223b5d1f58f8d2,1252271494,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,4.919980925828125
3360,Vanilla,Cleopatra_VII,True,5,3,2,33,,,,0,5d8eeb905d66d909,1249603863,Historical_figures,female,17,1,1.0,3.4965075614664802
7195,EastEnders,Britney_Spears,False,8,4,4,294,restart,United_States,,0,33b1e1614775e9bf,1298759939,Actors_models_and_celebrities,female,8,1,0.06451612903225806,5.683579767338681
39,Curium,Elizabeth_I_of_England,True,6,3,3,132,,,,0,32e67ab4763509b8,1300644877,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,4.882801922586371
290,Christianity,Jesus,True,2,1,1,8,,,1.0,0,0adc62b166dbab75,1248024559,Religious_figures_and_leaders,male,116,6,0.9166666666666666,2.0794415416798357
6606,Darfur_conflict,Johann_Sebastian_Bach,True,8,2,6,90,,,2.0,0,182edbc251e34668,1254979660,Performers_and_composers,male,30,2,1.0,4.499809670330265
3722,Love,Keira_Knightley,False,4,4,0,1849,timeout,<,,1,415a5a745c83af40,1333340087,Actors_models_and_celebrities,female,3,1,0.5714285714285714,7.522400231387125
5657,Lima,Tiger_Woods,False,22,4,18,1960,restart,Clothing,,5,11ef55361d13da9c,1351300437,Sports_and_games_people,male,3,1,0.0,7.580699752224563
121,Colley_Cibber,Martina_Navratilova,True,4,3,1,60,,,,0,1e70669a000e8122,1260413974,Sports_and_games_people,female,4,1,1.0,4.0943445622221
35,Opera,Elizabeth_I_of_England,True,4,2,2,33,,,,0,08f04f8d02251a6b,1388858898,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,3.4965075614664802
5220,List_of_rivers_by_length,Vivien_Leigh,True,11,4,7,432,,,4.0,1,00a580ef439ba86c,1249793414,Actors_models_and_celebrities,female,8,1,0.6666666666666666,6.068425588244111
4860,Walrus,Paul_C%C3%A9zanne,True,10,4,6,235,,,,0,4fec412658d8c2a3,1355077704,Artists,male,12,1,,5.459585514144159
4694,Battle_of_Gettysburg,Helen,True,10,3,7,323,,,3.0,0,356424ac68405fc4,1251131454,Historical_figures,female,7,1,1.0,5.777652323222656
2916,Economy_of_Pakistan,Wolfgang_Amadeus_Mozart,True,4,2,2,96,,,,0,51722408183e9f09,1248826258,Performers_and_composers,male,35,2,0.6666666666666666,4.564348191467836
1466,Augustan_literature,George_W._Bush,True,5,3,2,72,,,,0,2375ce002a9cd784,1341381769,USA_Presidents,male,114,6,,4.276666119016055
4393,Yes_Minister,Babe_Ruth,True,6,3,3,116,,,3.0,0,6643b0f5782de152,1247149729,Sports_and_games_people,male,8,1,1.0,4.7535901911063645
